experiment,seed,num_states,state_dim,register_type,flip_fraction,trials_per_state,recovery_accuracy,mean_abs_overlap
exp02_noise_recovery,2,32,128,hopfield,0.3,20,0.29375,0.07024949596774194
exp02_noise_recovery,2,32,128,hopfield,0.35,20,0.1671875,0.07024949596774194
exp02_noise_recovery,2,32,128,hopfield,0.4,20,0.0859375,0.07024949596774194
exp02_noise_recovery,2,32,256,nearest,0.0,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.05,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.1,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.15,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.2,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.25,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.3,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.35,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,nearest,0.4,20,0.9875,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.0,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.05,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.1,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.15,20,1.0,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.2,20,0.98125,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.25,20,0.9,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.3,20,0.7359375,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.35,20,0.459375,0.0498046875
exp02_noise_recovery,2,32,256,hopfield,0.4,20,0.2203125,0.0498046875
exp02_noise_recovery,2,32,512,nearest,0.0,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.05,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.1,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.15,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.2,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.25,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.3,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.35,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,nearest,0.4,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.0,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.05,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.1,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.15,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.2,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.25,20,1.0,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.3,20,0.996875,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.35,20,0.946875,0.035132623487903226
exp02_noise_recovery,2,32,512,hopfield,0.4,20,0.575,0.035132623487903226
exp02_noise_recovery,2,64,64,nearest,0.0,20,1.0,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.05,20,1.0,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.1,20,1.0,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.15,20,1.0,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.2,20,1.0,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.25,20,0.9984375,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.3,20,0.97109375,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.35,20,0.66171875,0.10075644841269842
exp02_noise_recovery,2,64,64,nearest,0.4,20,0.01640625,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.0,20,0.296875,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.05,20,0.2484375,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.1,20,0.23671875,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.15,20,0.17109375,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.2,20,0.1421875,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.25,20,0.1015625,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.3,20,0.084375,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.35,20,0.0625,0.10075644841269842
exp02_noise_recovery,2,64,64,hopfield,0.4,20,0.03671875,0.10075644841269842
exp02_noise_recovery,2,64,128,nearest,0.0,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.05,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.1,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.15,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.2,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.25,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.3,20,1.0,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.35,20,0.97421875,0.0710720486111111
exp02_noise_recovery,2,64,128,nearest,0.4,20,0.51171875,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.0,20,0.53125,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.05,20,0.4140625,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.1,20,0.384375,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.15,20,0.315625,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.2,20,0.2515625,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.25,20,0.19765625,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.3,20,0.159375,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.35,20,0.096875,0.0710720486111111
exp02_noise_recovery,2,64,128,hopfield,0.4,20,0.0578125,0.0710720486111111
exp02_noise_recovery,2,64,256,nearest,0.0,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.05,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.1,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.15,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.2,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.25,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.3,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.35,20,1.0,0.050684368799603176
exp02_noise_recovery,2,64,256,nearest,0.4,20,0.959375,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.0,20,0.75,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.05,20,0.78359375,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.1,20,0.75546875,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.15,20,0.73671875,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.2,20,0.675,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.25,20,0.53828125,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.3,20,0.3953125,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.35,20,0.2296875,0.050684368799603176
exp02_noise_recovery,2,64,256,hopfield,0.4,20,0.13125,0.050684368799603176
exp02_noise_recovery,2,64,512,nearest,0.0,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.05,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.1,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.15,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.2,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.25,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.3,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.35,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,nearest,0.4,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.0,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.05,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.1,20,1.0,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.15,20,0.99921875,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.2,20,0.99296875,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.25,20,0.94609375,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.3,20,0.7859375,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.35,20,0.51015625,0.0350768074156746
exp02_noise_recovery,2,64,512,hopfield,0.4,20,0.22734375,0.0350768074156746
exp02_noise_recovery,3,8,64,nearest,0.0,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.05,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.1,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.15,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.2,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.25,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.3,20,0.98125,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.35,20,0.9625,0.08816964285714286
exp02_noise_recovery,3,8,64,nearest,0.4,20,0.61875,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.0,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.05,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.1,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.15,20,1.0,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.2,20,0.975,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.25,20,0.93125,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.3,20,0.78125,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.35,20,0.60625,0.08816964285714286
exp02_noise_recovery,3,8,64,hopfield,0.4,20,0.31875,0.08816964285714286
exp02_noise_recovery,3,8,128,nearest,0.0,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.05,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.1,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.15,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.2,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.25,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.3,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.35,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,nearest,0.4,20,0.975,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.0,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.05,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.1,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.15,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.2,20,1.0,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.25,20,0.99375,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.3,20,0.9875,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.35,20,0.8375,0.06194196428571429
exp02_noise_recovery,3,8,128,hopfield,0.4,20,0.6,0.06194196428571429
exp02_noise_recovery,3,8,256,nearest,0.0,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.05,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.1,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.15,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.2,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.25,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.3,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.35,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,nearest,0.4,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.0,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.05,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.1,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.15,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.2,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.25,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.3,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.35,20,1.0,0.03766741071428571
exp02_noise_recovery,3,8,256,hopfield,0.4,20,0.96875,0.03766741071428571
exp02_noise_recovery,3,8,512,nearest,0.0,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.05,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.1,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.15,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.2,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.25,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.3,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.35,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,nearest,0.4,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.0,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.05,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.1,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.15,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.2,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.25,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.3,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.35,20,1.0,0.03278459821428571
exp02_noise_recovery,3,8,512,hopfield,0.4,20,1.0,0.03278459821428571
exp02_noise_recovery,3,16,64,nearest,0.0,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.05,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.1,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.15,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.2,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.25,20,1.0,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.3,20,0.978125,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.35,20,0.946875,0.09817708333333333
exp02_noise_recovery,3,16,64,nearest,0.4,20,0.4125,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.0,20,0.9375,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.05,20,0.834375,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.1,20,0.753125,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.15,20,0.63125,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.2,20,0.540625,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.25,20,0.421875,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.3,20,0.31875,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.35,20,0.215625,0.09817708333333333
exp02_noise_recovery,3,16,64,hopfield,0.4,20,0.115625,0.09817708333333333
exp02_noise_recovery,3,16,128,nearest,0.0,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.05,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.1,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.15,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.2,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.25,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.3,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.35,20,0.9875,0.06940104166666666
exp02_noise_recovery,3,16,128,nearest,0.4,20,0.853125,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.0,20,1.0,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.05,20,0.996875,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.1,20,0.98125,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.15,20,0.940625,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.2,20,0.875,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.25,20,0.796875,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.3,20,0.559375,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.35,20,0.36875,0.06940104166666666
exp02_noise_recovery,3,16,128,hopfield,0.4,20,0.18125,0.06940104166666666
exp02_noise_recovery,3,16,256,nearest,0.0,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.05,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.1,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.15,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.2,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.25,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.3,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.35,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,nearest,0.4,20,0.9875,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.0,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.05,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.1,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.15,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.2,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.25,20,1.0,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.3,20,0.99375,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.35,20,0.928125,0.04342447916666667
exp02_noise_recovery,3,16,256,hopfield,0.4,20,0.621875,0.04342447916666667
exp02_noise_recovery,3,16,512,nearest,0.0,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.05,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.1,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.15,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.2,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.25,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.3,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.35,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,nearest,0.4,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.0,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.05,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.1,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.15,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.2,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.25,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.3,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.35,20,1.0,0.031901041666666664
exp02_noise_recovery,3,16,512,hopfield,0.4,20,0.95625,0.031901041666666664
exp02_noise_recovery,3,32,64,nearest,0.0,20,1.0,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.05,20,1.0,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.1,20,1.0,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.15,20,1.0,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.2,20,1.0,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.25,20,0.9984375,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.3,20,0.978125,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.35,20,0.840625,0.10389364919354839
exp02_noise_recovery,3,32,64,nearest,0.4,20,0.1140625,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.0,20,0.53125,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.05,20,0.471875,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.1,20,0.4515625,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.15,20,0.3671875,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.2,20,0.30625,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.25,20,0.2484375,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.3,20,0.1875,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.35,20,0.14375,0.10389364919354839
exp02_noise_recovery,3,32,64,hopfield,0.4,20,0.078125,0.10389364919354839
exp02_noise_recovery,3,32,128,nearest,0.0,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.05,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.1,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.15,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.2,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.25,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.3,20,1.0,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.35,20,0.9828125,0.07103704637096774
exp02_noise_recovery,3,32,128,nearest,0.4,20,0.7375,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.0,20,0.96875,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.05,20,0.9140625,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.1,20,0.8609375,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.15,20,0.8046875,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.2,20,0.6640625,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.25,20,0.525,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.3,20,0.359375,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.35,20,0.23125,0.07103704637096774
exp02_noise_recovery,3,32,128,hopfield,0.4,20,0.1125,0.07103704637096774
exp02_noise_recovery,3,32,256,nearest,0.0,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.05,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.1,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.15,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.2,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.25,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.3,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.35,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,nearest,0.4,20,0.9875,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.0,20,1.0,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.05,20,0.9921875,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.1,20,0.9828125,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.15,20,0.971875,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.2,20,0.9625,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.25,20,0.85625,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.3,20,0.6359375,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.35,20,0.4015625,0.04747353830645161
exp02_noise_recovery,3,32,256,hopfield,0.4,20,0.203125,0.04747353830645161
exp02_noise_recovery,3,32,512,nearest,0.0,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.05,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.1,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.15,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.2,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.25,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.3,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.35,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,nearest,0.4,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.0,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.05,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.1,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.15,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.2,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.25,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.3,20,1.0,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.35,20,0.9859375,0.03351814516129032
exp02_noise_recovery,3,32,512,hopfield,0.4,20,0.6625,0.03351814516129032
exp02_noise_recovery,3,64,64,nearest,0.0,20,1.0,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.05,20,1.0,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.1,20,1.0,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.15,20,1.0,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.2,20,1.0,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.25,20,0.9984375,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.3,20,0.96953125,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.35,20,0.6796875,0.10139198908730158
exp02_noise_recovery,3,64,64,nearest,0.4,20,0.01328125,0.10139198908730158
exp02_noise_recovery,3,64,64,hopfield,0.0,20,0.421875,0.10139198908730158
exp02_noise_recovery,3,64,64,hopfield,0.05,20,0.38515625,0.10139198908730158
exp02_noise_recovery,3,64,64,hopfield,0.1,20,0.3390625,0.10139198908730158
exp02_noise_recovery,3,64,64,hopfield,0.15,20,0.259375,0.10139198908730158
